Mã người đăng,Mã bài đăng,Mã dự án,Tỉnh/Thành phố cũ,Tỉnh/Thành phố mới,Huyện/Quận cũ,Phường/Xã cũ,Phường mới,Số nhà,Đường,Loại hình,Cập nhât lần cuối,Số tầng,Có hướng ra đường,Vĩ độ,Kinh độ,Tọa độ,Tọa độ ID,Giá (chữ),Chiều dài,Chiều rộng,Mức độ quảng cáo,Đăng bởi Đối tác,Ngày đăng,Giá bán,Hình thức,Hướng cửa chính,Tình trạng nội thất,Loại hình văn phòng,Đơn giá (tr/m2),Giấy tờ pháp lý,Diện tích
21666566,131156785,987630212,Tp Hồ Chí Minh,TP Hồ Chí Minh,Quận Bình Thạnh,Phường 27,Phường Bình Quới,,Đường Nguyễn Gia Trí,"Văn phòng, Mặt bằng kinh doanh",3 tuần trước,0,True,10.810227,106.71722,"10.8102276,106.7172191",osm:W604104417,300 triệu,,,0,False,2026-03-12 19:12:09,300000000 ₫,Mua bán,,,Mặt bằng kinh doanh,6 tr/m²,,50 m²
22566038,131158788,,Tp Hồ Chí Minh,TP Hồ Chí Minh,Quận 7,Phường Tân Thuận Tây,Phường Tân Thuận,,Đường 17 Lâm Văn Bền,"Văn phòng, Mặt bằng kinh doanh",5 ngày trước,0,False,10.751195,106.72199,"10.7511954,106.7219896",,15 tỷ,,,0,False,2026-03-25 11:22:15,15000000000 ₫,Mua bán,,,Mặt bằng kinh doanh,150 tr/m²,,100 m²
31092067,131159160,,Tp Hồ Chí Minh,TP Hồ Chí Minh,Quận 1,Phường Bến Nghé,Phường Sài Gòn,33,Đường Chu Mạnh Trinh,"Văn phòng, Mặt bằng kinh doanh",2 tuần trước,0,True,10.782309,106.70407,"10.7823083,106.7040685",osm:W408188966,90 triệu,,,0,False,2026-03-12 21:47:28,90000000 ₫,Mua bán,,,Mặt bằng kinh doanh,1.8 tr/m²,,50 m²
460869,131160044,,Tp Hồ Chí Minh,TP Hồ Chí Minh,Quận 12,Phường Thới An,Phường Thới An,,Đường Thới An 4,"Văn phòng, Mặt bằng kinh doanh",2 tuần trước,0,True,10.863978,106.651306,"10.8639784,106.6513049",osm:W327591224,"6,2 tỷ",,,0,True,2026-03-14 14:42:00,6200000000 ₫,Mua bán,Đông Bắc,,Mặt bằng kinh doanh,110.71429 tr/m²,Đã có sổ,56 m²
25979965,131163827,,Tp Hồ Chí Minh,TP Hồ Chí Minh,Quận Bình Tân,Phường Bình Trị Đông B,Phường An Lạc,107,Đường SINCO,"Văn phòng, Mặt bằng kinh doanh",2 tuần trước,0,False,10.747893,106.6085,"10.7478932,106.6085003",,150 triệu,,,0,False,2026-03-13 09:27:19,150000000 ₫,Mua bán,Đông,Nội thất đầy đủ,Mặt bằng kinh doanh,3.3333333 tr/m²,Giấy tờ khác,45 m²
11894854,131164403,,Tp Hồ Chí Minh,TP Hồ Chí Minh,Quận 12,Phường Hiệp Thành,Phường Tân Thới Hiệp,,Đường Lê Văn Khương,"Văn phòng, Mặt bằng kinh doanh",2 tuần trước,0,True,10.894285,106.6469,"10.8942849,106.6468969",osm:W606207821,"13,6 tỷ",,,0,False,2026-03-15 14:30:02,13600000000 ₫,Mua bán,,,Mặt bằng kinh doanh,136 tr/m²,,100 m²
20601807,131165090,,Tp Hồ Chí Minh,TP Hồ Chí Minh,Quận Tân Bình,Phường 2,Phường Tân Sơn Hòa,,Đường Bạch Đằng,"Văn phòng, Mặt bằng kinh doanh",2 tuần trước,0,True,10.813832,106.66547,"10.8138324,106.6654638",osm:W1214976899,19 tỷ,,,0,False,2026-03-14 13:27:01,19000000000 ₫,Mua bán,,Nội thất cao cấp,Mặt bằng kinh doanh,184.46602 tr/m²,Đã có sổ,103 m²
22493717,131166442,,Tp Hồ Chí Minh,TP Hồ Chí Minh,Huyện Bình Chánh,Xã Lê Minh Xuân,Xã Bình Lợi,,Đường Trần Văn Giàu,"Văn phòng, Mặt bằng kinh doanh",2 tuần trước,0,True,10.770582,106.55173,"10.7705823,106.5517254",osm:W1272035151,11 tỷ,,,0,False,2026-03-14 16:26:03,11000000000 ₫,Mua bán,Đông Bắc,Hoàn thiện cơ bản,Mặt bằng kinh doanh,33.846153 tr/m²,Đã có sổ,325 m²
24260816,131169569,,Tp Hồ Chí Minh,TP Hồ Chí Minh,Quận 11,Phường 16,Phường Minh Phụng,,Đường Hồng Bàng,"Văn phòng, Mặt bằng kinh doanh",2 tuần trước,0,True,10.753569,106.64986,"10.7535688,106.6498536",osm:W715562007,"5,89 tỷ",,,0,False,2026-03-14 13:50:03,5890000000 ₫,Mua bán,Đông Nam,,Mặt bằng kinh doanh,184.0625 tr/m²,Đã có sổ,32 m²
22362338,131172337,,Bình Dương,TP Hồ Chí Minh,Thành phố Thủ Dầu Một,Phường Tương Bình Hiệp,Phường Chánh Hiệp,,Tương Bình Hiệp,"Văn phòng, Mặt bằng kinh doanh",2 tuần trước,0,False,11.008336,106.63208,"11.0083361,106.6320777",,48 tỷ,,,0,False,2026-03-13 14:52:33,48000000000 ₫,Mua bán,,Hoàn thiện cơ bản,Văn phòng,55.04587 tr/m²,Đã có sổ,872 m²
25771075,131173952,2117738109,Tp Hồ Chí Minh,TP Hồ Chí Minh,Huyện Bình Chánh,Xã Bình Hưng,Xã Bình Hưng,,Nguyễn Văn Linh,"Văn phòng, Mặt bằng kinh doanh",2 tuần trước,0,False,10.72615,106.66785,"10.72615,106.66785",,"16,8 tỷ",,,0,False,2026-03-13 15:53:19,16800000000 ₫,Mua bán,,,Mặt bằng kinh doanh,80 tr/m²,Đã có sổ,210 m²
23842977,131180528,,Tp Hồ Chí Minh,TP Hồ Chí Minh,Huyện Củ Chi,Xã Tân Thạnh Đông,Xã Phú Hòa Đông,,Đường Tỉnh lộ 15,"Văn phòng, Mặt bằng kinh doanh",2 tuần trước,0,True,10.9276085,106.60221,"10.9276083,106.6022134",osm:W32910314,37 tỷ,,,0,False,2026-03-13 22:16:37,37000000000 ₫,Mua bán,Đông,Hoàn thiện cơ bản,Mặt bằng kinh doanh,30.15485 tr/m²,Đã có sổ,1227 m²
21012615,131180717,,Tp Hồ Chí Minh,TP Hồ Chí Minh,Thành phố Thủ Đức,Phường An Khánh (Quận 2 cũ),Phường An Khánh,,Đường Trần Não,"Văn phòng, Mặt bằng kinh doanh",2 tuần trước,0,True,10.787745,106.72973,"10.7877454,106.7297263",osm:W242014075,130 tỷ,,,0,False,2026-03-15 07:54:01,130000000000 ₫,Mua bán,,,Văn phòng,288.8889 tr/m²,Đã có sổ,450 m²
1785883,131187416,,Tp Hồ Chí Minh,TP Hồ Chí Minh,Quận 8,Phường 5,Phường Chánh Hưng,,Đường Tạ Quang Bửu,"Văn phòng, Mặt bằng kinh doanh",1 tuần trước,0,False,10.738451,106.66336,"10.7384506,106.6633606",,65 triệu,,,0,False,2026-03-22 15:20:43,65000000 ₫,Mua bán,,,Mặt bằng kinh doanh,1.3 tr/m²,,50 m²
17080561,131187651,,Tp Hồ Chí Minh,TP Hồ Chí Minh,Quận Tân Phú,Phường Phú Trung,Phường Tân Phú,,Đường Khuông Việt,"Văn phòng, Mặt bằng kinh doanh",4 ngày trước,0,True,10.771323,106.63767,"10.7713234,106.6376715",osm:W694010616,"16,79 tỷ",,,0,False,2026-03-26 11:01:30,16790000000 ₫,Mua bán,Đông,Hoàn thiện cơ bản,Mặt bằng kinh doanh,126.2406 tr/m²,Đã có sổ,133 m²
3723768,131188427,,Tp Hồ Chí Minh,TP Hồ Chí Minh,Quận 12,Phường Thạnh Xuân,Phường Thới An,165,Đường Thạnh Xuân 21,"Văn phòng, Mặt bằng kinh doanh",2 tuần trước,0,False,10.8834305,106.670395,"10.8834303,106.6703963",,"6,9 tỷ",,,0,False,2026-03-14 11:51:03,6900000000 ₫,Mua bán,Đông,Nội thất đầy đủ,Mặt bằng kinh doanh,109.52381 tr/m²,Đã có sổ,63 m²
2286924,131189238,,Tp Hồ Chí Minh,TP Hồ Chí Minh,Quận 12,Phường Đông Hưng Thuận,Phường Đông Hưng Thuận,60,Đường Đông Hưng Thuận 8,"Văn phòng, Mặt bằng kinh doanh",2 tuần trước,0,True,10.836653,106.62855,"10.836653,106.6285453",osm:W283276415,125 triệu,,,0,False,2026-03-15 13:45:01,125000000 ₫,Mua bán,Nam,Nội thất đầy đủ,Mặt bằng kinh doanh,2.232143 tr/m²,Giấy tờ khác,56 m²
4967521,131191451,,Tp Hồ Chí Minh,TP Hồ Chí Minh,Quận 12,Phường Hiệp Thành,Phường Tân Thới Hiệp,393,Đường Hiệp Thành 13,"Văn phòng, Mặt bằng kinh doanh",21 giờ trước,0,True,10.884513,106.637314,"10.8845133,106.6373149",osm:W208937402,10 tỷ,,,0,False,2026-03-29 12:00:05,10000000000 ₫,Mua bán,Bắc,,Mặt bằng kinh doanh,149.25374 tr/m²,,67 m²
2465744,131192259,,Tp Hồ Chí Minh,TP Hồ Chí Minh,Quận Bình Thạnh,Phường 25,Phường Thạnh Mỹ Tây,8,Ung Văn Khiêm ,"Văn phòng, Mặt bằng kinh doanh",2 tuần trước,0,False,10.804097,106.715385,"10.8040973,106.7153875",,29 tỷ,,,0,False,2026-03-14 14:42:29,29000000000 ₫,Mua bán,Tây,Bàn giao thô,Mặt bằng kinh doanh,268.76736 tr/m²,Đã có sổ,107.9 m²
16745509,131192476,,Bình Dương,TP Hồ Chí Minh,Thành phố Thủ Dầu Một,Phường Tương Bình Hiệp,Phường Chánh Hiệp,,Đường Hồ Văn Cống,"Văn phòng, Mặt bằng kinh doanh",2 tuần trước,0,True,11.005041,106.64186,"11.005041,106.6418572",osm:W146075753,48 tỷ,,,0,False,2026-03-14 14:52:49,48000000000 ₫,Mua bán,,,Mặt bằng kinh doanh,17.142857 tr/m²,,2800 m²
2070661,131197859,,Tp Hồ Chí Minh,TP Hồ Chí Minh,Thành phố Thủ Đức,Phường Long Bình (Quận 9 cũ),Phường Long Bình,113/12,Số 6,"Văn phòng, Mặt bằng kinh doanh",2 tuần trước,0,False,10.890938,106.828316,"10.8909381,106.8283134",,16 tỷ,,,0,False,2026-03-16 14:56:03,16000000000 ₫,Mua bán,,,Mặt bằng kinh doanh,64 tr/m²,,250 m²
10834087,131198231,,Tp Hồ Chí Minh,TP Hồ Chí Minh,Quận 5,Phường 9,Phường An Đông,,Đường Nguyễn Tri Phương,"Văn phòng, Mặt bằng kinh doanh",2 tuần trước,0,True,10.75715,106.669556,"10.7571496,106.6695562",osm:W330532328,50 tỷ,,,0,False,2026-03-14 19:56:59,50000000000 ₫,Mua bán,,Hoàn thiện cơ bản,Mặt bằng kinh doanh,454.54544 tr/m²,Đã có sổ,110 m²
31110933,131200186,,Tp Hồ Chí Minh,TP Hồ Chí Minh,Quận 1,Phường Cô Giang,Phường Cầu Ông Lãnh,301b,Đường Trần Hưng Đạo,"Văn phòng, Mặt bằng kinh doanh",2 tuần trước,0,True,10.762207,106.69035,"10.7622073,106.6903499",osm:W724152274,120 triệu,,,0,False,2026-03-14 22:38:41,120000000 ₫,Mua bán,,Hoàn thiện cơ bản,Mặt bằng kinh doanh,5.2173915 tr/m²,Giấy tờ khác,23 m²
13660575,131200785,987630212,Tp Hồ Chí Minh,TP Hồ Chí Minh,Quận 1,Phường Tân Định,Phường Tân Định,Chợ Tân Định,Đường Hai Bà Trưng,"Văn phòng, Mặt bằng kinh doanh",2 tuần trước,0,True,10.791289,106.687675,"10.7912892,106.6876754",osm:W1178198376,"1,25 tỷ",,,0,False,2026-03-17 14:17:02,1250000000 ₫,Mua bán,,,Mặt bằng kinh doanh,125 tr/m²,,10 m²
5569774,131201255,,Bình Dương,TP Hồ Chí Minh,Thành phố Thuận An,Phường An Phú,Phường An Phú,99,Đường D1,"Văn phòng, Mặt bằng kinh doanh",2 tuần trước,0,True,10.942284,106.737785,"10.9422838,106.7377823",osm:W1161616695,"7,85 tỷ",,,0,False,2026-03-15 05:47:55,7850000000 ₫,Mua bán,Bắc,Hoàn thiện cơ bản,Mặt bằng kinh doanh,78.5 tr/m²,Đã có sổ,100 m²
29187897,131201368,,Tp Hồ Chí Minh,TP Hồ Chí Minh,Quận Bình Tân,Phường Bình Trị Đông,Phường Bình Trị Đông,708,Đường Tỉnh lộ 10,"Văn phòng, Mặt bằng kinh doanh",2 tuần trước,0,True,10.758039,106.60806,"10.7580399,106.608065",osm:W713972793,75 triệu,,,0,False,2026-03-16 13:29:02,75000000 ₫,Mua bán,Nam,Hoàn thiện cơ bản,Mặt bằng kinh doanh,3.75 tr/m²,Đã có sổ,20 m²
4803849,131201738,1446992859,Tp Hồ Chí Minh,TP Hồ Chí Minh,Quận Bình Tân,Phường An Lạc,Phường An Lạc,,Kinh Dương Vương,"Văn phòng, Mặt bằng kinh doanh",2 tuần trước,0,False,10.73437,106.6129,"10.73437,106.6129",,"4,5 tỷ",,,0,False,2026-03-17 14:48:04,4500000000 ₫,Mua bán,Tây Nam,,Shophouse,60 tr/m²,,75 m²
22001761,131201981,,Tp Hồ Chí Minh,TP Hồ Chí Minh,Thành phố Thủ Đức,Phường An Khánh (Quận 2 cũ),Phường An Khánh,31 ,thảo điền,"Văn phòng, Mặt bằng kinh doanh",1 tuần trước,0,False,10.785133,106.72941,"10.7851333,106.729409",,"1,35 tỷ",,,0,False,2026-03-22 07:41:57,1350000000 ₫,Mua bán,,,Mặt bằng kinh doanh,20.454546 tr/m²,,66 m²
31107308,131202957,,Bình Dương,TP Hồ Chí Minh,Huyện Phú Giáo,Xã An Thái,Xã Phước Thành,,Đường huyện 507,"Văn phòng, Mặt bằng kinh doanh",2 tuần trước,0,True,11.436282,106.77502,"11.4362822,106.775018",osm:W137693233,"1,99 tỷ",,,0,False,2026-03-16 13:20:01,1990000000 ₫,Mua bán,,,Mặt bằng kinh doanh,2.927332 tr/m²,,679.7999 m²
4466709,131206579,,Bình Dương,TP Hồ Chí Minh,Thành phố Dĩ An,Phường Tân Đông Hiệp,Phường Tân Đông Hiệp,,Vo Thi Sau,"Văn phòng, Mặt bằng kinh doanh",2 tuần trước,0,False,10.917414,106.76861,"10.9174137,106.76861",,"19,5 tỷ",,,0,False,2026-03-15 11:24:27,19500000000 ₫,Mua bán,Đông Nam,Nội thất đầy đủ,Mặt bằng kinh doanh,52.989132 tr/m²,Đã có sổ,368 m²
2895389,131209837,,Bình Dương,TP Hồ Chí Minh,Thành phố Dĩ An,Phường Tân Đông Hiệp,Phường Tân Đông Hiệp,,Đông an,"Văn phòng, Mặt bằng kinh doanh",2 tuần trước,0,False,10.917414,106.76861,"10.9174137,106.76861",,"8,5 tỷ",,,0,False,2026-03-15 13:59:14,8500000000 ₫,Mua bán,,,Mặt bằng kinh doanh,28.333334 tr/m²,Đã có sổ,300 m²
23887008,131216499,,Tp Hồ Chí Minh,TP Hồ Chí Minh,Quận 3,Phường 3,Phường Bàn Cờ,,Đường Nguyễn Thiện Thuật,"Văn phòng, Mặt bằng kinh doanh",2 tuần trước,0,True,10.769345,106.67827,"10.7693455,106.6782709",osm:W152992067,160 triệu,,,0,False,2026-03-15 20:07:08,160000000 ₫,Mua bán,,,Mặt bằng kinh doanh,3.2 tr/m²,,50 m²
9555147,131219211,,Tp Hồ Chí Minh,TP Hồ Chí Minh,Huyện Củ Chi,Xã Tân Phú Trung,Xã Củ Chi,168,Đường Quốc lộ 22,"Văn phòng, Mặt bằng kinh doanh",2 ngày trước,0,True,10.926925,106.557014,"10.9269247,106.5570156",osm:W199222893,"5,8 tỷ",,,0,False,2026-03-27 23:15:59,5800000000 ₫,Mua bán,,Hoàn thiện cơ bản,Mặt bằng kinh doanh,11.175337 tr/m²,Đã có sổ,519 m²
31073291,131219375,,Tp Hồ Chí Minh,TP Hồ Chí Minh,Quận Phú Nhuận,Phường 7,Phường Cầu Kiệu,46A Hoa Sứ ,Đường Hoa Sứ,"Văn phòng, Mặt bằng kinh doanh",2 tuần trước,0,True,10.798986,106.688835,"10.798986,106.6888388",osm:W676847358,1 tỷ,,,0,False,2026-03-17 16:25:02,1000000000 ₫,Mua bán,,Nội thất đầy đủ,Mặt bằng kinh doanh,6.4935064 tr/m²,Đã có sổ,154 m²
27570298,131223035,,Tp Hồ Chí Minh,TP Hồ Chí Minh,Quận Bình Tân,Phường Bình Hưng Hòa,Phường Bình Hưng Hòa,,Đường số 11,"Văn phòng, Mặt bằng kinh doanh",2 tuần trước,0,True,10.799313,106.60538,"10.7993124,106.6053802",osm:W514174578,"6,8 tỷ",,,0,False,2026-03-17 13:29:01,6800000000 ₫,Mua bán,,,Mặt bằng kinh doanh,113.333336 tr/m²,Đã có sổ,60 m²
28212287,131225945,,Tp Hồ Chí Minh,TP Hồ Chí Minh,Huyện Nhà Bè,Xã Hiệp Phước,Xã Hiệp Phước,,đường số 1,"Văn phòng, Mặt bằng kinh doanh",2 tuần trước,0,False,10.600989,106.75885,"10.6009892,106.7588494",,28 tỷ,,,0,False,2026-03-16 11:26:04,28000000000 ₫,Mua bán,,,Mặt bằng kinh doanh,8.75 tr/m²,Đã có sổ,3200 m²
2895389,131226371,,Bình Dương,TP Hồ Chí Minh,Thành phố Dĩ An,Phường Tân Đông Hiệp,Phường Tân Đông Hiệp,,Ng Thị Chạy,"Văn phòng, Mặt bằng kinh doanh",2 tuần trước,0,False,10.917414,106.76861,"10.9174137,106.76861",,"4,79 tỷ",,,0,False,2026-03-16 11:40:54,4790000000 ₫,Mua bán,,Hoàn thiện cơ bản,Mặt bằng kinh doanh,48.877552 tr/m²,Đã có sổ,98 m²
23243914,131226594,,Tp Hồ Chí Minh,TP Hồ Chí Minh,Quận 12,Phường Thới An,Phường Thới An,60,Thới An 04 Le Van Khuong,"Văn phòng, Mặt bằng kinh doanh",6 ngày trước,0,False,10.87607,106.655655,"10.8760697,106.6556575",,"6,19 tỷ",,,0,False,2026-03-23 22:03:32,6190000000 ₫,Mua bán,Đông Bắc,Hoàn thiện cơ bản,Mặt bằng kinh doanh,103.166664 tr/m²,Đã có sổ,60 m²
4740023,131229359,,Tp Hồ Chí Minh,TP Hồ Chí Minh,Quận 7,Phường Phú Mỹ,Phường Tân Mỹ,1362,Đường Huỳnh Tấn Phát,"Văn phòng, Mặt bằng kinh doanh",2 tuần trước,0,False,10.708131,106.738205,"10.7081313,106.7382072",,119 triệu,,,0,False,2026-03-17 16:27:03,119000000 ₫,Mua bán,,,Mặt bằng kinh doanh,9.916667 tr/m²,,12 m²
10169469,131232041,,Bình Dương,TP Hồ Chí Minh,Thành phố Dĩ An,Phường Dĩ An,Phường Dĩ An,,Đường Nguyễn An Ninh,"Văn phòng, Mặt bằng kinh doanh",2 tuần trước,0,True,10.897748,106.76772,"10.8977478,106.7677204",osm:W285867234,"22,8 tỷ",,,0,False,2026-03-16 15:24:48,22800000000 ₫,Mua bán,,,Mặt bằng kinh doanh,207.27272 tr/m²,Đã có sổ,110 m²
1662583,131232287,,Tp Hồ Chí Minh,TP Hồ Chí Minh,Quận Tân Phú,Phường Sơn Kỳ,Phường Tân Sơn Nhì,,Đường Lê Trọng Tấn,"Văn phòng, Mặt bằng kinh doanh",2 tuần trước,0,True,10.809227,106.61503,"10.8092274,106.615028",osm:W33285451,"23,5 tỷ",,,0,False,2026-03-16 15:33:21,23500000000 ₫,Mua bán,,,Mặt bằng kinh doanh,273.25583 tr/m²,,86 m²
24213860,131232568,,Bình Dương,TP Hồ Chí Minh,Thị xã Tân Uyên,Phường Khánh Bình,Phường Tân Hiệp,,HL406,"Văn phòng, Mặt bằng kinh doanh",2 tuần trước,0,False,11.03669,106.75885,"11.0366901,106.7588494",,"4,3 tỷ",,,0,False,2026-03-17 13:18:02,4300000000 ₫,Mua bán,,,Mặt bằng kinh doanh,43 tr/m²,,100 m²
3327179,131232973,,Tp Hồ Chí Minh,TP Hồ Chí Minh,Thành phố Thủ Đức,Phường Hiệp Bình Chánh (Quận Thủ Đức cũ),Phường Hiệp Bình,,Đường Số 17,"Văn phòng, Mặt bằng kinh doanh",2 tuần trước,0,True,10.82704,106.7175,"10.8270398,106.7174975",osm:W233472783,"13,5 tỷ",,,0,False,2026-03-16 15:59:28,13500000000 ₫,Mua bán,,,Mặt bằng kinh doanh,217.74193 tr/m²,Đã có sổ,62 m²
20117573,131234307,,Bình Dương,TP Hồ Chí Minh,Thành phố Thuận An,Phường An Phú,Phường An Phú,,Đường Trần Quang Diệu,"Văn phòng, Mặt bằng kinh doanh",2 tuần trước,0,True,10.9457445,106.74263,"10.9457442,106.7426307",osm:W947170868,20 tỷ,,,0,False,2026-03-17 13:08:01,20000000000 ₫,Mua bán,Đông Bắc,,Mặt bằng kinh doanh,41.753654 tr/m²,Đã có sổ,479 m²
9850392,131234724,,Tp Hồ Chí Minh,TP Hồ Chí Minh,Huyện Hóc Môn,Thị trấn Hóc Môn,Xã Hóc Môn,,Đường Lý Thường Kiệt,"Văn phòng, Mặt bằng kinh doanh",2 tuần trước,0,True,10.884057,106.58712,"10.8840569,106.5871212",osm:W1266792702,"11,5 tỷ",,,0,False,2026-03-17 13:20:04,11500000000 ₫,Mua bán,,Nội thất đầy đủ,Mặt bằng kinh doanh,94.2623 tr/m²,Đã có sổ,122 m²
2584563,131237361,,Tp Hồ Chí Minh,TP Hồ Chí Minh,Quận 6,Phường 2,Phường Bình Tây,57A,Đường Tháp Mười,"Văn phòng, Mặt bằng kinh doanh",2 tuần trước,0,True,10.750343,106.6528,"10.7503436,106.6527992",osm:W971952463,400 triệu,,,0,False,2026-03-16 19:52:33,400000000 ₫,Mua bán,,,Mặt bằng kinh doanh,10 tr/m²,,40 m²
31060147,131237776,987630212,Tp Hồ Chí Minh,TP Hồ Chí Minh,Quận 3,Phường Võ Thị Sáu,Phường Xuân Hòa,290/27,Đường Nam Kỳ Khởi Nghĩa,"Văn phòng, Mặt bằng kinh doanh",2 tuần trước,0,False,10.783449,106.69366,"10.7834495,106.6936593",,500 triệu,,,0,False,2026-03-16 20:19:10,500000000 ₫,Mua bán,,Nội thất đầy đủ,Mặt bằng kinh doanh,3.3333333 tr/m²,Giấy tờ khác,150 m²
832956,131239765,,Tp Hồ Chí Minh,TP Hồ Chí Minh,Huyện Hóc Môn,Xã Xuân Thới Sơn,Xã Xuân Thới Sơn,,Đường Nguyễn Văn Bứa,"Văn phòng, Mặt bằng kinh doanh",3 ngày trước,0,False,10.879043,106.55251,"10.8790427,106.5525145",,"3,39 tỷ",,,0,False,2026-03-27 09:55:27,3390000000 ₫,Mua bán,,,Mặt bằng kinh doanh,14.008265 tr/m²,Đã có sổ,242 m²
28170272,131239919,,Tp Hồ Chí Minh,TP Hồ Chí Minh,Thành phố Thủ Đức,Phường Phước Long A (Quận 9 cũ),Phường Phước Long,,Đường Đỗ Xuân Hợp,"Văn phòng, Mặt bằng kinh doanh",1 tuần trước,0,True,10.834972,106.766556,"10.834972,106.7665594",osm:W720320628,70 tỷ,,,0,False,2026-03-21 07:35:53,70000000000 ₫,Mua bán,,,Mặt bằng kinh doanh,118.644066 tr/m²,,590 m²
2085230,131240145,,Bình Dương,TP Hồ Chí Minh,Huyện Bắc Tân Uyên,Xã Bình Mỹ,Phường Bình Cơ,28,06 Bình Mỹ,"Văn phòng, Mặt bằng kinh doanh",2 tuần trước,0,False,11.167806,106.75885,"11.1678058,106.7588494",,6 tỷ,,,0,False,2026-03-16 23:39:08,6000000000 ₫,Mua bán,Đông,,Mặt bằng kinh doanh,7.6045628 tr/m²,,789 m²
19503049,131240265,,Bà Rịa - Vũng Tàu,TP Hồ Chí Minh,Thành phố Vũng Tàu,Phường Nguyễn An Ninh,Phường Tam Thắng,,Đường Nguyễn Đình Thi,"Văn phòng, Mặt bằng kinh doanh",2 tuần trước,0,True,10.378021,107.11161,"10.3780214,107.1116082",osm:W242852430,40 tỷ,,,0,False,2026-03-16 23:58:59,40000000000 ₫,Mua bán,,,Shophouse,177.77777 tr/m²,Đã có sổ,225 m²
4719553,131241980,,Tp Hồ Chí Minh,TP Hồ Chí Minh,Quận Tân Bình,Phường 4,Phường Tân Sơn Nhất,,Đường Cộng Hoà,"Văn phòng, Mặt bằng kinh doanh",2 tuần trước,0,True,10.800957,106.657875,"10.8009563,106.6578743",osm:W694979749,600 triệu,,,0,False,2026-03-18 16:08:02,600000000 ₫,Mua bán,,,Văn phòng,1.2 tr/m²,,500 m²
16845649,131242108,,Bình Dương,TP Hồ Chí Minh,Thành phố Thuận An,Phường Thuận Giao,Phường Thuận Giao,,Thủ Khoa Huân,"Văn phòng, Mặt bằng kinh doanh",2 tuần trước,0,False,10.957153,106.71757,"10.9571535,106.7175669",,"23,8 tỷ",,,0,False,2026-03-17 08:19:42,23800000000 ₫,Mua bán,Đông Nam,Hoàn thiện cơ bản,Mặt bằng kinh doanh,54.41245 tr/m²,Đã có sổ,437.3999 m²
16845649,131242252,,Bình Dương,TP Hồ Chí Minh,Thành phố Dĩ An,Phường Dĩ An,Phường Dĩ An,,Dt743,"Văn phòng, Mặt bằng kinh doanh",2 tuần trước,0,False,10.896463,106.75282,"10.8964635,106.7528204",,"13,5 tỷ",,,0,False,2026-03-17 08:26:38,13500000000 ₫,Mua bán,Tây,Nội thất cao cấp,Mặt bằng kinh doanh,72.58064 tr/m²,Đã có sổ,186 m²
31132805,131243063,,Tp Hồ Chí Minh,TP Hồ Chí Minh,Huyện Bình Chánh,Xã Vĩnh Lộc B,Xã Tân Vĩnh Lộc,,Đường Võ Văn Vân,"Văn phòng, Mặt bằng kinh doanh",2 tuần trước,0,False,10.791165,106.5643,"10.7911649,106.5642998",,"18,6 tỷ",,,0,False,2026-03-17 09:00:41,18600000000 ₫,Mua bán,,,Mặt bằng kinh doanh,60.784313 tr/m²,,306 m²
